chunk_uid,rollout_id,model,dataset,ood_type,task_name,trial_id,chunk_id,norm_chunk_id,latent_pt_path,success,failure_mode,dominant_failure_mode,valid_for_probe,is_early_chunk,latent_keys
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_010,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,10,10,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00010.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_011,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,11,11,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00011.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_012,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,12,12,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00012.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_013,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,13,13,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00013.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_014,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,14,14,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00014.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_015,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,15,15,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00015.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_016,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,16,16,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00016.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_017,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,17,17,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00017.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_018,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,18,18,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00018.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_019,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,19,19,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00019.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_020,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,20,20,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00020.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_021,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,21,21,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00021.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_022,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,22,22,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00022.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_023,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,23,23,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00023.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_024,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,24,24,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00024.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_025,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,25,25,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00025.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_026,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,26,26,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00026.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_027,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,27,27,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00027.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_028,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,28,28,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00028.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_029,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,29,29,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00029.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_030,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,30,30,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00030.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_031,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,31,31,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00031.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_032,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,32,32,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00032.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_033,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,33,33,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00033.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_034,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,34,34,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00034.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_035,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,35,35,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00035.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_036,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,36,36,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00036.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_037,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,37,37,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00037.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_038,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,38,38,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00038.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_039,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,39,39,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00039.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_040,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,40,40,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00040.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_041,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,41,41,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00041.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_042,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,42,42,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00042.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_043,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,43,43,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00043.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_044,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,44,44,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00044.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_045,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,45,45,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00045.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_046,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,46,46,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00046.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_047,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,47,47,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00047.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_048,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,48,48,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00048.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_049,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,49,49,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00049.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_050,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,50,50,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00050.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_051,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,51,51,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00051.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_052,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,52,52,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00052.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_053,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,53,53,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00053.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_054,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,54,54,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00054.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_055,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,55,55,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00055.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_056,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,56,56,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00056.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_057,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,57,57,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00057.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_058,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,58,58,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00058.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025_chunk_059,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,25,59,59,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_25/chunk_00059.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026_chunk_000,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,26,0,0,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_26/chunk_00000.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026_chunk_001,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,26,1,1,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_26/chunk_00001.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026_chunk_002,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,26,2,2,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_26/chunk_00002.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026_chunk_003,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,26,3,3,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_26/chunk_00003.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
